date,Tipo,Volume,Price,SL,TP,Saldo,Price Vol,Scaled Price Return,Retorno,Dummy,Open,High,Low,Close,Tick,Vol,Returns,Scaled Returns,Proba Returns,Candle Size,MM20,MM10,MM5,MM2
2021-02-25 15:04:08,buy,19,113620,116515,113615,1331996,-0.0007,-0.069316748,9901,1,113705.0,113705.0,113680.0,113680.0,208,707,-0.0011422546349178456,-0.04387610657508834,0.39932646970460567,25.0,18.75,16.5,16.0,27.5
2021-02-25 15:19:14,buy,38,113940,113915,111015,1329606,0.0028,0.113326594,-2390,0,113835.0,113840.0,113820.0,113820.0,190,777,0.0012315270935960591,-0.04387610657508834,0.39932646970460567,20.0,19.25,16.0,18.0,22.5
2021-02-25 16:15:04,buy,38,113845,113840,110940,1327388,-0.0008,-0.076070699,-2218,0,113805.0,113820.0,113805.0,113820.0,153,586,0.0,-0.04387610657508834,0.39932646970460567,15.0,19.25,15.5,20.0,17.5
2021-03-15 12:38:07,sell,38,114055,114065,116965,1325112,0.0018,0.06290307,-2276,0,114215.0,114220.0,114210.0,114210.0,137,560,0.003426462836056932,-0.04387610657508834,0.39932646970460567,10.0,19.0,16.0,20.0,12.5
2021-03-15 16:43:01,sell,38,114545,114555,117455,1322816,0.0043,0.190107493,-2296,0,114550.0,114630.0,114535.0,114600.0,2641,10248,0.003414762280010507,-0.04387610657508834,0.39932646970460567,95.0,23.0,24.0,33.0,52.5
2021-03-16 16:25:21,buy,38,114055,114045,111145,1320560,-0.0043,-0.254771191,-2256,0,114035.0,114040.0,114020.0,114020.0,464,1466,-0.00506108202443281,-0.04387610657508834,0.39932646970460567,20.0,20.25,24.0,32.0,57.5
2021-03-17 15:49:08,sell,19,116315,113510,116410,1330129,0.0198,0.995335171,9569,1,116160.0,116165.0,116155.0,116160.0,72,231,0.01876863708121382,-0.04387610657508834,0.39932646970460567,10.0,20.25,24.0,30.0,15.0
2021-03-17 15:52:13,sell,19,116410,113510,116410,1340059,0.0008,0.009570057,9930,1,116300.0,116315.0,116300.0,116310.0,121,411,0.0012913223140495868,-0.04387610657508834,0.39932646970460567,15.0,20.0,25.0,30.0,12.5
2021-03-17 16:57:00,sell,19,116580,116115,119015,1340736,0.0015,0.042965038,677,1,116580.0,116580.0,116570.0,116575.0,62,192,0.0022783939472100423,-0.04387610657508834,0.39932646970460567,10.0,19.0,25.0,30.0,12.5
2021-03-17 17:00:01,sell,19,116660,116115,119015,1341717,0.0007,0.002797562,981,1,116670.0,116675.0,116660.0,116660.0,229,878,0.000729144327686039,-0.04387610657508834,0.39932646970460567,15.0,19.25,23.5,14.0,12.5
2021-03-22 11:26:14,buy,38,114490,114475,111575,1339403,-0.0186,-0.997964652,-2314,0,114405.0,114415.0,114400.0,114415.0,104,396,-0.019243956797531287,-0.04387610657508834,0.39932646970460567,15.0,19.5,22.5,13.0,15.0
2021-03-30 16:57:00,sell,19,116830,115790,118690,1342255,0.0204,1.027684973,2852,1,116830.0,116835.0,116825.0,116825.0,41,142,0.021063671721365206,-0.04387610657508834,0.39932646970460567,10.0,18.75,21.5,13.0,12.5
2021-03-30 17:00:01,sell,19,116910,115790,118690,1345411,0.0007,0.002721369,3156,1,116915.0,116935.0,116915.0,116925.0,321,1064,0.0008559811684142949,-0.04387610657508834,0.39932646970460567,20.0,18.75,22.0,14.0,15.0
2021-04-01 16:57:00,buy,19,115245,117025,114125,1351075,-0.0142,-0.771771032,5664,1,115240.0,115250.0,115240.0,115245.0,68,217,-0.01436818473380372,-0.04387610657508834,0.39932646970460567,10.0,19.0,22.0,14.0,15.0
2021-04-01 17:00:01,buy,19,115135,117025,114125,1357157,-0.001,-0.082334312,6082,1,115165.0,115180.0,115160.0,115175.0,509,1649,-0.000607401622630049,-0.04387610657508834,0.39932646970460567,20.0,19.25,14.5,15.0,15.0
2021-04-07 13:45:10,buy,38,117485,117880,114980,1357979,0.0204,1.026250597,822,1,117425.0,117435.0,117420.0,117430.0,219,851,0.019578901671369654,-0.04387610657508834,0.39932646970460567,15.0,19.0,14.0,15.0,17.5
2021-04-07 15:55:06,sell,38,117585,117185,120085,1358839,0.0009,0.011356265,860,1,117865.0,117865.0,117855.0,117855.0,52,156,0.0036191773822702887,-0.04387610657508834,0.39932646970460567,10.0,19.0,14.0,15.0,12.5
2021-04-08 10:40:06,buy,38,117945,117940,115040,1356621,0.0031,0.126049811,-2218,0,117870.0,117870.0,117860.0,117865.0,214,725,8.485002757625896e-05,-0.04387610657508834,0.39932646970460567,10.0,19.25,13.5,13.0,10.0
2021-04-08 16:57:00,sell,19,118400,117935,120835,1357278,0.0039,0.167357959,657,1,118400.0,118400.0,118395.0,118400.0,7,16,0.004539091333305052,-0.04387610657508834,0.39932646970460567,5.0,19.0,13.0,12.0,7.5
2021-04-08 17:00:01,sell,19,118360,117935,120835,1357783,-0.0003,-0.050338084,505,1,118355.0,118355.0,118335.0,118335.0,637,2225,-0.0005489864864864865,-0.04387610657508834,0.39932646970460567,20.0,18.5,13.5,12.0,12.5
2021-04-12 15:40:06,sell,38,118460,118470,121370,1355507,0.0008,0.011029767,-2276,0,118570.0,118580.0,118570.0,118575.0,377,1476,0.0020281404487260744,-0.04387610657508834,0.39932646970460567,10.0,17.75,13.0,11.0,15.0
2021-04-13 10:51:06,buy,38,118405,118400,115500,1353269,-0.0005,-0.056899416,-2238,0,118350.0,118360.0,118350.0,118360.0,86,276,-0.0018131983976386254,-0.04387610657508834,0.39932646970460567,10.0,17.25,13.0,11.0,10.0
2021-04-13 16:57:00,sell,19,119150,118740,121640,1353737,0.0063,0.293663392,468,1,119150.0,119150.0,119145.0,119145.0,77,285,0.006632308212233862,-0.04387610657508834,0.39932646970460567,5.0,16.75,11.5,10.0,7.5
2021-04-13 17:00:01,sell,19,119135,118740,121640,1354148,-0.0001,-0.039340806,411,1,119140.0,119145.0,119135.0,119140.0,143,486,-4.196567208023837e-05,-0.04387610657508834,0.39932646970460567,10.0,16.75,11.5,11.0,7.5
2021-04-16 10:53:08,sell,38,120905,120910,123810,1351930,0.0149,0.738083561,-2218,0,120965.0,120970.0,120960.0,120970.0,157,840,0.015360080577471881,-0.04387610657508834,0.39932646970460567,10.0,12.5,10.5,9.0,10.0
2021-04-16 16:57:00,sell,19,121430,120730,123630,1353490,0.0043,0.192498416,1560,1,121430.0,121435.0,121420.0,121420.0,153,828,0.003719930561296189,-0.04387610657508834,0.39932646970460567,15.0,12.25,10.5,10.0,12.5
2021-04-16 17:00:01,sell,19,121500,120730,123630,1355316,0.0006,-0.002897584,1826,1,121485.0,121500.0,121485.0,121495.0,111,444,0.000617690660517213,-0.04387610657508834,0.39932646970460567,15.0,12.5,11.0,11.0,15.0
2021-04-20 12:58:14,buy,38,120855,120835,117935,1353004,-0.0053,-0.308258908,-2312,0,120750.0,120755.0,120740.0,120745.0,154,760,-0.006173093542944154,-0.04387610657508834,0.39932646970460567,15.0,12.5,11.5,13.0,15.0
2021-04-20 14:44:14,buy,38,120635,120630,117730,1350806,-0.0018,-0.127262091,-2198,0,120610.0,120615.0,120600.0,120610.0,282,1339,-0.0011180587187875274,-0.04387610657508834,0.39932646970460567,15.0,12.75,12.5,14.0,15.0
2021-04-22 11:20:01,buy,38,120600,120585,117685,1348492,-0.0003,-0.047862732,-2314,0,120555.0,120560.0,120545.0,120545.0,475,1726,-0.0005389271204709393,-0.04387610657508834,0.39932646970460567,15.0,12.75,12.0,15.0,15.0
2021-04-22 13:37:08,sell,38,120635,120650,123550,1346198,0.0003,-0.017750186,-2294,0,120780.0,120780.0,120770.0,120770.0,79,275,0.0018665228752747936,-0.04387610657508834,0.39932646970460567,10.0,12.5,12.0,14.0,12.5
2021-04-22 15:26:08,buy,38,120300,120280,117380,1343846,-0.0028,-0.176897779,-2352,0,120205.0,120205.0,120195.0,120200.0,49,142,-0.00471971516104993,-0.04387610657508834,0.39932646970460567,10.0,12.5,12.0,13.0,10.0
2021-04-23 11:01:08,sell,38,120820,120835,123735,1341592,0.0043,0.191474933,-2254,0,120915.0,120915.0,120910.0,120910.0,226,650,0.005906821963394343,-0.04387610657508834,0.39932646970460567,5.0,11.75,12.0,11.0,7.5
2021-04-23 14:57:21,sell,38,120640,120645,123545,1339334,-0.0015,-0.110111124,-2258,0,120650.0,120655.0,120650.0,120650.0,88,246,-0.0021503597717310394,-0.04387610657508834,0.39932646970460567,5.0,11.5,11.5,9.0,5.0
2021-04-26 16:57:00,buy,19,120965,121115,118215,1338804,0.0027,0.10697353,-530,0,120960.0,120970.0,120960.0,120960.0,126,389,0.00256941566514712,-0.04387610657508834,0.39932646970460567,10.0,11.0,11.5,8.0,7.5
2021-04-26 17:00:01,buy,19,121060,121115,118215,1337913,0.0008,0.007940983,-891,0,121040.0,121055.0,121035.0,121045.0,243,978,0.0007027116402116402,-0.04387610657508834,0.39932646970460567,20.0,11.25,12.0,10.0,15.0
2021-04-28 16:57:00,sell,19,121460,121255,124155,1337582,0.0033,0.138634088,-331,0,121460.0,121470.0,121460.0,121465.0,100,600,0.003469783964641249,-0.04387610657508834,0.39932646970460567,10.0,11.25,11.5,10.0,15.0
2021-04-28 17:00:01,sell,19,121425,121255,124155,1337118,-0.0003,-0.04776048,-464,0,121420.0,121425.0,121415.0,121415.0,162,549,-0.00041164121351829747,-0.04387610657508834,0.39932646970460567,10.0,11.25,11.0,11.0,10.0
2021-04-30 14:52:10,sell,38,119795,119800,122700,1334880,-0.0134,-0.729337717,-2238,0,119820.0,119820.0,119810.0,119810.0,155,504,-0.01321912449038422,-0.04387610657508834,0.39932646970460567,10.0,11.5,10.5,12.0,10.0
2021-05-03 15:47:08,buy,38,119645,120030,117130,1335646,-0.0013,-0.097778562,766,1,119585.0,119585.0,119575.0,119575.0,244,856,-0.0019614389449962443,-0.04387610657508834,0.39932646970460567,10.0,11.0,10.0,12.0,10.0
2021-05-04 13:13:01,buy,38,119005,118995,116095,1333450,-0.0053,-0.310361165,-2196,0,118965.0,118980.0,118965.0,118975.0,799,2677,-0.005017771273259461,-0.04387610657508834,0.39932646970460567,15.0,11.25,10.5,11.0,12.5
2021-05-05 16:57:00,sell,9,120070,118990,121890,1334854,0.0089,0.431539973,1404,1,120070.0,120070.0,120065.0,120065.0,81,271,0.009161588569027107,-0.04387610657508834,0.39932646970460567,5.0,11.0,10.0,10.0,10.0
2021-05-05 17:00:01,sell,9,120055,118990,121890,1336231,-0.0001,-0.039290755,1377,1,120045.0,120050.0,120040.0,120045.0,110,494,-0.00016657643776287845,-0.04387610657508834,0.39932646970460567,10.0,11.25,10.5,10.0,7.5
2021-05-07 16:57:00,sell,19,122265,120965,123865,1340061,0.0184,0.922341793,3830,1,122265.0,122275.0,122265.0,122275.0,131,564,0.01857636719563497,-0.04387610657508834,0.39932646970460567,10.0,11.25,11.0,10.0,10.0
2021-05-07 17:00:01,sell,19,122385,120965,123865,1344347,0.001,0.018117273,4286,1,122365.0,122370.0,122350.0,122355.0,414,1658,0.0006542629319157636,-0.04387610657508834,0.39932646970460567,20.0,11.75,12.0,12.0,15.0
2021-05-11 16:57:00,sell,19,123065,121590,124490,1348842,0.0056,0.255488592,4495,1,123065.0,123065.0,123055.0,123060.0,142,688,0.005761922275346328,-0.04387610657508834,0.39932646970460567,10.0,11.5,11.0,11.0,15.0
2021-05-11 17:00:01,sell,19,123090,121590,124490,1353432,0.0002,-0.022268047,4590,1,123085.0,123095.0,123085.0,123085.0,208,711,0.00020315293352836015,-0.04387610657508834,0.39932646970460567,10.0,11.25,11.0,12.0,10.0
2021-05-17 12:10:14,sell,38,122370,122370,125270,1351252,-0.0058,-0.336316181,-2180,0,122435.0,122445.0,122435.0,122445.0,139,504,-0.005199658772393062,-0.04387610657508834,0.39932646970460567,10.0,11.0,11.0,12.0,10.0
2021-05-17 16:57:00,sell,19,123140,122185,125085,1353771,0.0063,0.293685595,2519,1,123140.0,123140.0,123135.0,123140.0,30,98,0.005676017803911961,-0.04387610657508834,0.39932646970460567,5.0,10.5,10.5,11.0,7.5
2021-05-17 17:00:01,sell,19,123200,122185,125085,1356518,0.0005,-0.007526618,2747,1,123185.0,123190.0,123185.0,123185.0,117,474,0.00036543771317199935,-0.04387610657508834,0.39932646970460567,5.0,10.0,10.0,8.0,5.0
2021-05-19 15:11:05,sell,38,122320,121945,124845,1357148,-0.0071,-0.403431092,630,1,122625.0,122630.0,122610.0,122610.0,303,1161,-0.004667776109104193,-0.04387610657508834,0.39932646970460567,20.0,10.5,10.5,10.0,12.5
2021-05-19 15:23:03,buy,38,122725,122720,119820,1354950,0.0033,0.138989042,-2198,0,122730.0,122740.0,122720.0,122725.0,204,747,0.0009379332843976837,-0.04387610657508834,0.39932646970460567,20.0,11.0,12.0,12.0,20.0
2021-05-20 12:07:10,sell,38,122665,122665,125565,1352730,-0.0005,-0.058176161,-2220,0,122700.0,122705.0,122695.0,122700.0,85,311,-0.00020370747606437156,-0.04387610657508834,0.39932646970460567,10.0,11.25,12.0,12.0,15.0
2021-05-20 16:57:00,sell,19,122835,122330,125230,1353539,0.0014,0.039101146,809,1,122835.0,122840.0,122830.0,122830.0,68,221,0.0010594947025264873,-0.04387610657508834,0.39932646970460567,10.0,11.5,12.0,13.0,10.0
2021-05-20 17:00:01,sell,19,122875,122330,125230,1354500,0.0003,-0.01591211,961,1,122855.0,122860.0,122850.0,122855.0,175,749,0.00020353333876088904,-0.04387610657508834,0.39932646970460567,10.0,11.5,11.0,14.0,10.0
2021-05-24 11:08:14,sell,38,123485,123490,126390,1352242,0.005,0.224779614,-2258,0,123530.0,123540.0,123530.0,123540.0,189,673,0.005575678645557771,-0.04387610657508834,0.39932646970460567,10.0,11.0,11.0,12.0,10.0
2021-05-24 16:57:00,sell,19,124285,123245,126145,1355094,0.0065,0.303343231,2852,1,124285.0,124285.0,124280.0,124280.0,39,113,0.005989962765096325,-0.04387610657508834,0.39932646970460567,5.0,10.75,10.5,9.0,7.5
2021-05-24 17:00:01,sell,19,124250,123245,126145,1357813,-0.0003,-0.047420624,2719,1,124255.0,124260.0,124245.0,124255.0,158,771,-0.00020115867396202123,-0.04387610657508834,0.39932646970460567,15.0,11.0,11.0,10.0,10.0
2021-05-26 13:41:01,sell,38,124015,124020,126920,1355555,-0.0019,-0.130945292,-2258,0,124025.0,124045.0,124025.0,124040.0,731,3863,-0.0017303126634743069,-0.04387610657508834,0.39932646970460567,20.0,11.5,12.5,12.0,17.5
2021-05-27 11:13:08,sell,38,124355,124355,127255,1353335,0.0027,0.109445346,-2220,0,124430.0,124430.0,124420.0,124420.0,209,982,0.0030635278942276684,-0.04387610657508834,0.39932646970460567,10.0,11.5,13.0,12.0,15.0
2021-05-27 14:47:09,buy,38,124240,124235,121335,1351117,-0.0009,-0.080792411,-2218,0,124225.0,124230.0,124220.0,124220.0,119,544,-0.0016074586079408454,-0.04387610657508834,0.39932646970460567,10.0,11.25,12.0,12.0,10.0
2021-05-28 11:18:10,sell,38,124665,124665,127565,1348937,0.0034,0.144686814,-2180,0,124705.0,124705.0,124700.0,124705.0,101,476,0.0039043632265335694,-0.04387610657508834,0.39932646970460567,5.0,11.25,10.5,12.0,7.5
2021-05-28 16:57:00,sell,19,125695,125165,128065,1349861,0.0083,0.395890326,924,1,125695.0,125695.0,125690.0,125695.0,57,197,0.00793873541558077,-0.04387610657508834,0.39932646970460567,5.0,11.0,10.0,10.0,5.0
2021-05-28 17:00:01,sell,19,125675,125165,128065,1350709,-0.0002,-0.041064683,848,1,125685.0,125700.0,125685.0,125690.0,190,601,-3.9778829706830026e-05,-0.04387610657508834,0.39932646970460567,15.0,11.25,10.5,9.0,10.0
2021-06-04 12:18:14,buy,38,129550,129530,126630,1348377,0.0308,1.567053528,-2332,0,129530.0,129540.0,129530.0,129540.0,206,741,0.030630917336303604,-0.04387610657508834,0.39932646970460567,10.0,10.75,10.5,9.0,12.5
2021-06-04 14:28:16,buy,38,129750,129745,126845,1346139,0.0015,0.047295012,-2238,0,129690.0,129690.0,129685.0,129690.0,12,31,0.001157943492357573,-0.04387610657508834,0.39932646970460567,5.0,10.5,10.0,8.0,7.5
2021-06-07 16:57:00,sell,19,130760,129780,132680,1348753,0.0078,0.371091274,2614,1,130760.0,130765.0,130755.0,130760.0,82,382,0.008250443364947182,-0.04387610657508834,0.39932646970460567,10.0,10.5,10.5,9.0,7.5
2021-06-07 17:00:01,sell,19,130820,129780,132680,1351595,0.0005,-0.008999921,2842,1,130815.0,130825.0,130815.0,130825.0,93,447,0.0004970939125114714,-0.04387610657508834,0.39932646970460567,10.0,10.5,10.0,10.0,10.0
2021-06-09 11:15:00,sell,38,129930,129950,132850,1349243,-0.0068,-0.385809386,-2352,0,129980.0,129980.0,129950.0,129955.0,1901,6737,-0.006650105102235811,-0.04387610657508834,0.39932646970460567,30.0,11.75,11.0,13.0,20.0
2021-06-09 15:13:10,sell,38,130270,130285,133185,1346909,0.0026,0.102969303,-2334,0,130295.0,130295.0,130285.0,130285.0,203,1065,0.002539340540956485,-0.04387610657508834,0.39932646970460567,10.0,12.0,11.0,13.0,20.0
2021-06-09 16:57:00,buy,19,129875,130355,127455,1347633,-0.003,-0.190138968,724,1,129870.0,129870.0,129830.0,129835.0,1723,7937,-0.0034539663046398283,-0.04387610657508834,0.39932646970460567,40.0,13.0,14.0,20.0,25.0
2021-06-09 17:00:01,buy,19,129935,130355,127455,1348129,0.0005,-0.008837682,496,1,129935.0,129950.0,129935.0,129945.0,385,2199,0.0008472291754919706,-0.04387610657508834,0.39932646970460567,15.0,12.75,15.0,21.0,27.5
2021-06-11 16:57:00,buy,19,129350,129530,126630,1347713,-0.0045,-0.266417591,-416,0,129345.0,129350.0,129345.0,129345.0,58,312,-0.004617338104582708,-0.04387610657508834,0.39932646970460567,5.0,12.5,15.0,20.0,10.0
2021-06-11 17:00:01,buy,19,129390,129530,126630,1347145,0.0003,-0.016763141,-568,0,129385.0,129385.0,129365.0,129365.0,207,607,0.00015462522710580232,-0.04387610657508834,0.39932646970460567,20.0,13.0,15.5,18.0,12.5
2021-06-15 13:13:08,buy,38,129655,129645,126745,1344869,0.002,0.073459946,-2276,0,129605.0,129620.0,129605.0,129610.0,1161,3982,0.0018938661925559464,-0.04387610657508834,0.39932646970460567,15.0,13.25,16.0,19.0,17.5
2021-06-15 16:57:00,sell,19,130060,129560,132460,1345679,0.0031,0.129269894,810,1,130060.0,130060.0,130055.0,130060.0,9,13,0.0034719543245119973,-0.04387610657508834,0.39932646970460567,5.0,13.0,16.0,12.0,10.0
2021-06-15 17:00:01,sell,19,130110,129560,132460,1346679,0.0004,-0.012861257,1000,1,130115.0,130125.0,130115.0,130125.0,184,725,0.0004997693372289713,-0.04387610657508834,0.39932646970460567,10.0,13.25,16.0,11.0,7.5
2021-06-17 11:49:59,sell,38,130175,130180,133080,1344421,0.0005,-0.006887006,-2258,0,130190.0,130190.0,130175.0,130175.0,342,1378,0.00038424591738712776,-0.04387610657508834,0.39932646970460567,15.0,13.25,16.5,13.0,12.5
2021-06-17 16:57:00,buy,19,128685,129405,126505,1346087,-0.0114,-0.626715636,1666,1,128680.0,128690.0,128680.0,128690.0,56,335,-0.011407720376416363,-0.04387610657508834,0.39932646970460567,10.0,12.75,14.5,11.0,12.5
2021-06-17 17:00:01,buy,19,128680,129405,126505,1347772,0.0,-0.034824696,1685,1,128675.0,128685.0,128665.0,128680.0,165,811,-7.770611547128759e-05,-0.04387610657508834,0.39932646970460567,20.0,13.25,15.5,12.0,15.0
2021-06-21 13:50:08,sell,38,129450,129460,132360,1345476,0.006,0.277675503,-2296,0,129480.0,129490.0,129475.0,129485.0,753,2983,0.0062558284115635686,-0.04387610657508834,0.39932646970460567,15.0,13.5,13.0,14.0,17.5
2021-06-22 12:29:21,buy,38,129170,129165,126265,1343238,-0.0022,-0.145040393,-2238,0,129135.0,129135.0,129130.0,129130.0,31,219,-0.0027416303046684945,-0.04387610657508834,0.39932646970460567,5.0,13.5,12.0,13.0,10.0
2021-06-23 13:34:13,sell,38,129825,129825,132725,1341018,0.0051,0.230302594,-2220,0,129835.0,129845.0,129835.0,129835.0,135,602,0.0054596143421358325,-0.04387610657508834,0.39932646970460567,10.0,13.75,12.5,12.0,7.5
2021-06-23 14:31:14,buy,38,129450,129435,126535,1338744,-0.0029,-0.18268485,-2274,0,129350.0,129350.0,129345.0,129350.0,34,202,-0.003735510455578234,-0.04387610657508834,0.39932646970460567,5.0,13.25,11.0,11.0,7.5
2021-06-24 16:45:16,buy,38,130130,130115,127215,1336430,0.0053,0.239754177,-2314,0,130080.0,130085.0,130075.0,130085.0,43,271,0.005682257441051411,-0.04387610657508834,0.39932646970460567,10.0,13.25,10.5,9.0,7.5
2021-06-25 16:57:00,buy,19,127720,129590,126690,1342446,-0.0185,-0.993755498,6016,1,127715.0,127725.0,127715.0,127725.0,56,173,-0.018141984087327517,-0.04387610657508834,0.39932646970460567,10.0,13.5,11.0,8.0,10.0
2021-06-25 17:00:01,buy,19,127945,129590,126690,1347607,0.0018,0.058599179,5161,1,127940.0,127950.0,127940.0,127950.0,235,1081,0.0017615971814445098,-0.04387610657508834,0.39932646970460567,10.0,13.5,11.0,9.0,10.0
2021-06-30 14:32:10,sell,38,127170,127175,130075,1345389,-0.0061,-0.347104127,-2218,0,127200.0,127205.0,127180.0,127185.0,989,4109,-0.005978898007033997,-0.04387610657508834,0.39932646970460567,25.0,14.25,12.0,12.0,17.5
